user_id,role,target_date,days_visible,timeline
SUB301,Teller,2026-09-21,1,"2026-09-21 09:05:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.3.222 | known_ip=1
2026-09-22 12:06:16 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 13:07:37 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 14:12:00 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 14:50:58 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 15:04:26 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 15:59:36 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 16:08:27 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 16:47:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 09:06:14 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 09:15:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 10:39:35 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 10:48:12 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:15:28 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:29:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:52:06 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 13:28:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 13:34:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 14:26:33 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 15:02:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 16:53:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1"
SUB302,Teller,2026-09-24,4,"2026-09-21 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 10:41:07 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 11:33:19 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 11:57:02 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 15:06:16 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 15:32:59 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 16:18:18 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 16:55:01 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 09:10:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 09:21:30 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 10:29:42 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 10:57:26 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 12:06:16 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 13:07:37 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 14:12:00 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 14:50:58 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 15:04:26 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 15:59:36 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 16:08:27 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 16:47:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 09:06:14 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 09:15:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 10:39:35 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 10:48:12 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:15:28 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:29:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:52:06 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 13:28:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 13:34:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 14:26:33 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 15:02:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 16:53:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 09:26:12 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 10:20:50 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 11:43:35 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 11:43:43 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 11:52:46 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 12:30:49 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 16:48:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1"
SUB302,Teller,2026-09-25,5,"2026-09-21 09:04:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 10:41:07 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 11:33:19 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 11:57:02 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 15:06:16 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 15:32:59 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 16:18:18 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 16:46:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-21 16:55:01 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 09:10:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 09:21:30 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 10:29:42 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 10:57:26 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 12:06:16 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 13:07:37 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 14:12:00 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 14:50:58 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 15:04:26 | event=download | records=0 | download=4 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 15:59:36 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 16:08:27 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-22 16:47:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 09:06:14 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 09:15:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 10:39:35 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 10:48:12 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:15:28 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:29:38 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 11:52:06 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 13:28:00 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 13:34:53 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 14:26:33 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 15:02:25 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-23 16:53:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 09:19:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 09:26:12 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 10:20:50 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 11:43:35 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 11:43:43 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 11:52:46 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 12:30:49 | event=download | records=0 | download=2 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-24 16:48:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 09:08:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 09:39:28 | event=download | records=0 | download=3 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 11:27:35 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 11:43:42 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 14:22:02 | event=customer_access | records=5 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 14:39:53 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 15:43:07 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 16:25:23 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1
2026-09-25 16:48:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.200 | known_ip=1"
SUB303,Teller,2026-09-21,1,"2026-09-21 09:00:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 10:34:09 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 10:56:52 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 11:56:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 12:54:30 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 14:23:23 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 14:36:46 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 15:31:05 | event=download | records=0 | download=1 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 16:21:39 | event=customer_access | records=3 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 16:41:46 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 16:44:00 | event=logout | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1"
SUB303,Teller,2026-09-22,2,"2026-09-21 09:00:00 | event=login | records=0 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 10:34:09 | event=customer_access | records=4 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 10:56:52 | event=customer_access | records=1 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 11:56:48 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 12:54:30 | event=customer_access | records=2 | download=0 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
2026-09-21 14:23:23 | event=download | records=0 | download=5 | failed_login=0 | account=Regular | ip=10.3.1.75 | known_ip=1
